"date","year","month","day","9129002"
1987-03-03,1987,3,3,0
1987-03-04,1987,3,4,0
1987-03-05,1987,3,5,0
1987-03-06,1987,3,6,0.0096724844
1987-03-07,1987,3,7,0
1987-03-08,1987,3,8,0
1987-03-09,1987,3,9,0
1987-03-10,1987,3,10,0
1987-03-11,1987,3,11,0
1987-03-12,1987,3,12,0
1987-03-13,1987,3,13,0
1987-03-14,1987,3,14,0
1987-03-15,1987,3,15,0
1987-03-16,1987,3,16,0
1987-03-17,1987,3,17,0
1987-03-18,1987,3,18,0
1987-03-19,1987,3,19,0
1987-03-20,1987,3,20,0
1987-03-21,1987,3,21,0.034550448
1987-03-22,1987,3,22,5.0030583
1987-03-23,1987,3,23,1.2883944
1987-03-24,1987,3,24,12.418177
1987-03-25,1987,3,25,15.554959
1987-03-26,1987,3,26,58.320813
1987-03-27,1987,3,27,17.026023
1987-03-28,1987,3,28,0
1987-03-29,1987,3,29,0
1987-03-30,1987,3,30,0
1987-03-31,1987,3,31,0.3874142
1987-04-01,1987,4,1,2.0371659
1987-04-02,1987,4,2,0
1987-04-03,1987,4,3,0
1987-04-04,1987,4,4,0
1987-04-05,1987,4,5,0
1987-04-06,1987,4,6,1.0631301
1987-04-07,1987,4,7,14.318405
1987-04-08,1987,4,8,7.2600146e-05
1987-04-09,1987,4,9,0
1987-04-10,1987,4,10,0.0053021005
1987-04-11,1987,4,11,4.6171739
1987-04-12,1987,4,12,12.287958
1987-04-13,1987,4,13,0.5111495
1987-04-14,1987,4,14,30.248345
1987-04-15,1987,4,15,4.4888461
1987-04-16,1987,4,16,0
1987-04-17,1987,4,17,0
1987-04-18,1987,4,18,0
1987-04-19,1987,4,19,0
1987-04-20,1987,4,20,0
1987-04-21,1987,4,21,3.6202625
1987-04-22,1987,4,22,23.360314
1987-04-23,1987,4,23,11.871235
1987-04-24,1987,4,24,14.982812
1987-04-25,1987,4,25,0
1987-04-26,1987,4,26,0
1987-04-27,1987,4,27,0
1987-04-28,1987,4,28,0.61753117
1987-04-29,1987,4,29,4.66667
1987-04-30,1987,4,30,8.3873044
1987-05-01,1987,5,1,3.6750692
1987-05-02,1987,5,2,0
1987-05-03,1987,5,3,0
1987-05-04,1987,5,4,0
1987-05-05,1987,5,5,18.463773
1987-05-06,1987,5,6,31.443903
1987-05-07,1987,5,7,4.0652741
1987-05-08,1987,5,8,0
1987-05-09,1987,5,9,0
1987-05-10,1987,5,10,16.246402
1987-05-11,1987,5,11,2.139239
1987-05-12,1987,5,12,0
1987-05-13,1987,5,13,9.3430198
1987-05-14,1987,5,14,18.788234
1987-05-15,1987,5,15,16.408831
1987-05-16,1987,5,16,21.791523
1987-05-17,1987,5,17,0.00058397222
1987-05-18,1987,5,18,0
1987-05-19,1987,5,19,0
1987-05-20,1987,5,20,0
1987-05-21,1987,5,21,0
1987-05-22,1987,5,22,0
1987-05-23,1987,5,23,0
1987-05-24,1987,5,24,0
1987-05-25,1987,5,25,0
1987-05-26,1987,5,26,0
1987-05-27,1987,5,27,4.3298428
1987-05-28,1987,5,28,43.732419
1987-05-29,1987,5,29,10.370605
1987-05-30,1987,5,30,3.8078181
1987-05-31,1987,5,31,17.946744
1987-06-01,1987,6,1,1.2405958
1987-06-02,1987,6,2,55.819713
1987-06-03,1987,6,3,5.8259548
1987-06-04,1987,6,4,6.1605395
1987-06-05,1987,6,5,4.1256418
1987-06-06,1987,6,6,20.015037
1987-06-07,1987,6,7,56.850625
1987-06-08,1987,6,8,15.17559
1987-06-09,1987,6,9,16.50155
1987-06-10,1987,6,10,25.19408
1987-06-11,1987,6,11,10.790513
1987-06-12,1987,6,12,0
1987-06-13,1987,6,13,5.1544964
1987-06-14,1987,6,14,6.097901
1987-06-15,1987,6,15,4.6020441
1987-06-16,1987,6,16,0
1987-06-17,1987,6,17,0
1987-06-18,1987,6,18,0
1987-06-19,1987,6,19,18.275123
1987-06-20,1987,6,20,17.498156
1987-06-21,1987,6,21,1.1998696
1987-06-22,1987,6,22,0
1987-06-23,1987,6,23,0
1987-06-24,1987,6,24,0
1987-06-25,1987,6,25,0
1987-06-26,1987,6,26,0
1987-06-27,1987,6,27,3.2886018
1987-06-28,1987,6,28,12.335781
1987-06-29,1987,6,29,4.4656398
1987-06-30,1987,6,30,0
1987-07-01,1987,7,1,0
1987-07-02,1987,7,2,0.39133831
1987-07-03,1987,7,3,25.850589
1987-07-04,1987,7,4,6.329756
1987-07-05,1987,7,5,0
1987-07-06,1987,7,6,0
1987-07-07,1987,7,7,6.1611535
1987-07-08,1987,7,8,43.246857
1987-07-09,1987,7,9,27.446671
1987-07-10,1987,7,10,38.756715
1987-07-11,1987,7,11,33.857341
1987-07-12,1987,7,12,33.366502
1987-07-13,1987,7,13,29.751349
1987-07-14,1987,7,14,31.871712
1987-07-15,1987,7,15,22.088012
1987-07-16,1987,7,16,10.435991
1987-07-17,1987,7,17,0
1987-07-18,1987,7,18,0
1987-07-19,1987,7,19,0
1987-07-20,1987,7,20,0
1987-07-21,1987,7,21,0.7274093
1987-07-22,1987,7,22,19.650403
1987-07-23,1987,7,23,40.527401
1987-07-24,1987,7,24,7.7598535
1987-07-25,1987,7,25,13.580416
1987-07-26,1987,7,26,20.129797
1987-07-27,1987,7,27,9.1295199
1987-07-28,1987,7,28,3.6604771
1987-07-29,1987,7,29,0
1987-07-30,1987,7,30,1.5848589
1987-07-31,1987,7,31,32.899282
1987-08-01,1987,8,1,8.8785166
1987-08-02,1987,8,2,0
1987-08-03,1987,8,3,6.3075402
1987-08-04,1987,8,4,0
1987-08-05,1987,8,5,0
1987-08-06,1987,8,6,0
1987-08-07,1987,8,7,11.093617
1987-08-08,1987,8,8,15.907423
1987-08-09,1987,8,9,37.736211
1987-08-10,1987,8,10,30.316845
1987-08-11,1987,8,11,23.37227
1987-08-12,1987,8,12,25.240726
1987-08-13,1987,8,13,32.387862
1987-08-14,1987,8,14,15.839707
1987-08-15,1987,8,15,7.6405556
1987-08-16,1987,8,16,0
1987-08-17,1987,8,17,0
1987-08-18,1987,8,18,0
1987-08-19,1987,8,19,0
1987-08-20,1987,8,20,0
1987-08-21,1987,8,21,0
1987-08-22,1987,8,22,0
1987-08-23,1987,8,23,7.9406195
1987-08-24,1987,8,24,17.173074
1987-08-25,1987,8,25,6.776874
1987-08-26,1987,8,26,23.880236
1987-08-27,1987,8,27,10.958348
1987-08-28,1987,8,28,0
1987-08-29,1987,8,29,0
1987-08-30,1987,8,30,0.74118136
1987-08-31,1987,8,31,8.330081
1987-09-01,1987,9,1,0
1987-09-02,1987,9,2,1.6785795
1987-09-03,1987,9,3,0
1987-09-04,1987,9,4,8.3371363
1987-09-05,1987,9,5,3.6274284
1987-09-06,1987,9,6,21.551496
1987-09-07,1987,9,7,29.203775
1987-09-08,1987,9,8,11.386257
1987-09-09,1987,9,9,5.8332131
1987-09-10,1987,9,10,0
1987-09-11,1987,9,11,0
1987-09-12,1987,9,12,4.10071
1987-09-13,1987,9,13,15.301361
1987-09-14,1987,9,14,2.2208278
1987-09-15,1987,9,15,0
1987-09-16,1987,9,16,3.5291026
1987-09-17,1987,9,17,0.17734307
1987-09-18,1987,9,18,0
1987-09-19,1987,9,19,0
1987-09-20,1987,9,20,0
1987-09-21,1987,9,21,0
1987-09-22,1987,9,22,0
1987-09-23,1987,9,23,0
1987-09-24,1987,9,24,0
1987-09-25,1987,9,25,7.8609507
1987-09-26,1987,9,26,6.3318229
1987-09-27,1987,9,27,0
1987-09-28,1987,9,28,28.261773
1987-09-29,1987,9,29,9.9264222
1987-09-30,1987,9,30,0
1987-10-01,1987,10,1,0
1987-10-02,1987,10,2,0.14051615
1987-10-03,1987,10,3,1.1162955
1987-10-04,1987,10,4,0.032098766
1987-10-05,1987,10,5,18.307169
1987-10-06,1987,10,6,7.7666604
1987-10-07,1987,10,7,0.69769775
1987-10-08,1987,10,8,0
1987-10-09,1987,10,9,41.657555
1987-10-10,1987,10,10,24.204481
1987-10-11,1987,10,11,3.540134
1987-10-12,1987,10,12,0
1987-10-13,1987,10,13,0
1987-10-14,1987,10,14,3.4454252
1987-10-15,1987,10,15,0.54340201
1987-10-16,1987,10,16,0
1987-10-17,1987,10,17,0
1987-10-18,1987,10,18,0
1987-10-19,1987,10,19,0.41690439
1987-10-20,1987,10,20,8.9579546
1987-10-21,1987,10,21,0
1987-10-22,1987,10,22,0
1987-10-23,1987,10,23,0
1987-10-24,1987,10,24,7.6495922
1987-10-25,1987,10,25,0
1987-10-26,1987,10,26,0
1987-10-27,1987,10,27,0
1987-10-28,1987,10,28,0
1987-10-29,1987,10,29,9.8016353
1987-10-30,1987,10,30,14.326822
1987-10-31,1987,10,31,5.1959632
1987-11-01,1987,11,1,8.0647505
1987-11-02,1987,11,2,0
1987-11-03,1987,11,3,0.16722999
1987-11-04,1987,11,4,4.6061223
1987-11-05,1987,11,5,10.974724
1987-11-06,1987,11,6,22.040005
1987-11-07,1987,11,7,21.038781
1987-11-08,1987,11,8,0
1987-11-09,1987,11,9,0
1987-11-10,1987,11,10,0
1987-11-11,1987,11,11,0
1987-11-12,1987,11,12,0
1987-11-13,1987,11,13,0
1987-11-14,1987,11,14,0
1987-11-15,1987,11,15,0
1987-11-16,1987,11,16,12.56665
1987-11-17,1987,11,17,7.0291558
1987-11-18,1987,11,18,0
1987-11-19,1987,11,19,0
1987-11-20,1987,11,20,0
1987-11-21,1987,11,21,0
1987-11-22,1987,11,22,0
1987-11-23,1987,11,23,0.18854834
1987-11-24,1987,11,24,0
1987-11-25,1987,11,25,0
1987-11-26,1987,11,26,0
1987-11-27,1987,11,27,0
1987-11-28,1987,11,28,0
1987-11-29,1987,11,29,4.1774509
1987-11-30,1987,11,30,13.079992
1987-12-01,1987,12,1,0
1987-12-02,1987,12,2,0
1987-12-03,1987,12,3,0
1987-12-04,1987,12,4,9.0211379
1987-12-05,1987,12,5,0
1987-12-06,1987,12,6,0
1987-12-07,1987,12,7,0
1987-12-08,1987,12,8,0
1987-12-09,1987,12,9,20.32339
1987-12-10,1987,12,10,12.620018
1987-12-11,1987,12,11,0
1987-12-12,1987,12,12,0
1987-12-13,1987,12,13,0
1987-12-14,1987,12,14,0
1987-12-15,1987,12,15,10.950375
1987-12-16,1987,12,16,2.1265713
1987-12-17,1987,12,17,0
1987-12-18,1987,12,18,2.6857857e-05
1987-12-19,1987,12,19,0
1987-12-20,1987,12,20,0
1987-12-21,1987,12,21,0
1987-12-22,1987,12,22,2.1016646
1987-12-23,1987,12,23,0
1987-12-24,1987,12,24,0
1987-12-25,1987,12,25,0
1987-12-26,1987,12,26,0
1987-12-27,1987,12,27,2.3345932
1987-12-28,1987,12,28,0
1987-12-29,1987,12,29,0
1987-12-30,1987,12,30,0
1987-12-31,1987,12,31,0
1988-01-01,1988,1,1,0
1988-01-02,1988,1,2,0
1988-01-03,1988,1,3,0
1988-01-04,1988,1,4,0
1988-01-05,1988,1,5,0
1988-01-06,1988,1,6,0
1988-01-07,1988,1,7,0
1988-01-08,1988,1,8,0
1988-01-09,1988,1,9,0
1988-01-10,1988,1,10,0.0030163734
1988-01-11,1988,1,11,0.13454443
1988-01-12,1988,1,12,20.152811
1988-01-13,1988,1,13,8.3278429
1988-01-14,1988,1,14,0
1988-01-15,1988,1,15,0
1988-01-16,1988,1,16,0.016427726
1988-01-17,1988,1,17,43.116376
1988-01-18,1988,1,18,5.5381092
1988-01-19,1988,1,19,0
1988-01-20,1988,1,20,0
1988-01-21,1988,1,21,0
1988-01-22,1988,1,22,0
1988-01-23,1988,1,23,0
1988-01-24,1988,1,24,0
1988-01-25,1988,1,25,0
1988-01-26,1988,1,26,0
1988-01-27,1988,1,27,0.00097070132
1988-01-28,1988,1,28,0
1988-01-29,1988,1,29,0
1988-01-30,1988,1,30,0
1988-01-31,1988,1,31,0
1988-02-01,1988,2,1,0
1988-02-02,1988,2,2,0
1988-02-03,1988,2,3,0
1988-02-04,1988,2,4,0
1988-02-05,1988,2,5,0
1988-02-06,1988,2,6,0
1988-02-07,1988,2,7,0
1988-02-08,1988,2,8,0
1988-02-09,1988,2,9,0
1988-02-10,1988,2,10,2.6422776
1988-02-11,1988,2,11,0
1988-02-12,1988,2,12,0
1988-02-13,1988,2,13,0
1988-02-14,1988,2,14,0
1988-02-15,1988,2,15,0
1988-02-16,1988,2,16,0
1988-02-17,1988,2,17,0
1988-02-18,1988,2,18,0
1988-02-19,1988,2,19,0
1988-02-20,1988,2,20,0
1988-02-21,1988,2,21,0
1988-02-22,1988,2,22,0
1988-02-23,1988,2,23,0
1988-02-24,1988,2,24,0
1988-02-25,1988,2,25,0
1988-02-26,1988,2,26,0
1988-02-27,1988,2,27,0
1988-02-28,1988,2,28,0
1988-02-29,1988,2,29,0
1988-03-01,1988,3,1,0
1988-03-02,1988,3,2,0
1988-03-03,1988,3,3,5.3274569
1988-03-04,1988,3,4,50.132979
1988-03-05,1988,3,5,0.20711355
1988-03-06,1988,3,6,0
1988-03-07,1988,3,7,5.801028
1988-03-08,1988,3,8,14.244513
1988-03-09,1988,3,9,11.230984
1988-03-10,1988,3,10,2.7273201
1988-03-11,1988,3,11,3.1776385
1988-03-12,1988,3,12,0
1988-03-13,1988,3,13,0
1988-03-14,1988,3,14,0
1988-03-15,1988,3,15,0
1988-03-16,1988,3,16,0
1988-03-17,1988,3,17,0
1988-03-18,1988,3,18,0
1988-03-19,1988,3,19,1.3107765
1988-03-20,1988,3,20,0
1988-03-21,1988,3,21,0.6053931
1988-03-22,1988,3,22,29.591646
1988-03-23,1988,3,23,0
1988-03-24,1988,3,24,1.6882358
1988-03-25,1988,3,25,8.6066494
1988-03-26,1988,3,26,8.431647
1988-03-27,1988,3,27,0
1988-03-28,1988,3,28,0
1988-03-29,1988,3,29,0
1988-03-30,1988,3,30,1.5102279
1988-03-31,1988,3,31,0
1988-04-01,1988,4,1,0
1988-04-02,1988,4,2,0
1988-04-03,1988,4,3,0
1988-04-04,1988,4,4,0
1988-04-05,1988,4,5,0.61194143
1988-04-06,1988,4,6,0
1988-04-07,1988,4,7,0
1988-04-08,1988,4,8,0
1988-04-09,1988,4,9,0
1988-04-10,1988,4,10,0
1988-04-11,1988,4,11,0.006201199
1988-04-12,1988,4,12,0
1988-04-13,1988,4,13,6.6974912
1988-04-14,1988,4,14,26.341658
1988-04-15,1988,4,15,10.97859
1988-04-16,1988,4,16,18.106246
1988-04-17,1988,4,17,20.236184
1988-04-18,1988,4,18,14.226073
1988-04-19,1988,4,19,6.2656148e-17
1988-04-20,1988,4,20,3.4891329
1988-04-21,1988,4,21,0.56454653
1988-04-22,1988,4,22,0
1988-04-23,1988,4,23,0
1988-04-24,1988,4,24,9.997436
1988-04-25,1988,4,25,1.8410744
1988-04-26,1988,4,26,0
1988-04-27,1988,4,27,0
1988-04-28,1988,4,28,0
1988-04-29,1988,4,29,0
1988-04-30,1988,4,30,0
1988-05-01,1988,5,1,0
1988-05-02,1988,5,2,0
1988-05-03,1988,5,3,0
1988-05-04,1988,5,4,0
1988-05-05,1988,5,5,0
1988-05-06,1988,5,6,0
1988-05-07,1988,5,7,0
1988-05-08,1988,5,8,0
1988-05-09,1988,5,9,0
1988-05-10,1988,5,10,20.232477
1988-05-11,1988,5,11,3.5708843
1988-05-12,1988,5,12,6.7477975
1988-05-13,1988,5,13,29.189523
1988-05-14,1988,5,14,11.405882
1988-05-15,1988,5,15,3.2816569
1988-05-16,1988,5,16,23.119345
1988-05-17,1988,5,17,26.891033
1988-05-18,1988,5,18,12.725114
1988-05-19,1988,5,19,0
1988-05-20,1988,5,20,0
1988-05-21,1988,5,21,0
1988-05-22,1988,5,22,3.3963859
1988-05-23,1988,5,23,0
1988-05-24,1988,5,24,0
1988-05-25,1988,5,25,0
1988-05-26,1988,5,26,0
1988-05-27,1988,5,27,0
1988-05-28,1988,5,28,0
1988-05-29,1988,5,29,0
1988-05-30,1988,5,30,0
1988-05-31,1988,5,31,0
1988-06-01,1988,6,1,15.249792
1988-06-02,1988,6,2,4.7096095
1988-06-03,1988,6,3,0
1988-06-04,1988,6,4,0
1988-06-05,1988,6,5,13.021044
1988-06-06,1988,6,6,9.8558646
1988-06-07,1988,6,7,34.897483
1988-06-08,1988,6,8,2.3403797
1988-06-09,1988,6,9,0
1988-06-10,1988,6,10,0
1988-06-11,1988,6,11,0
1988-06-12,1988,6,12,0
1988-06-13,1988,6,13,0
1988-06-14,1988,6,14,0
1988-06-15,1988,6,15,15.825786
1988-06-16,1988,6,16,3.4309008
1988-06-17,1988,6,17,0
1988-06-18,1988,6,18,9.485377
1988-06-19,1988,6,19,48.948073
1988-06-20,1988,6,20,36.788587
1988-06-21,1988,6,21,48.108376
1988-06-22,1988,6,22,27.669404
1988-06-23,1988,6,23,0.63808336
1988-06-24,1988,6,24,0
1988-06-25,1988,6,25,0
1988-06-26,1988,6,26,9.3164451
1988-06-27,1988,6,27,25.08575
1988-06-28,1988,6,28,39.055427
1988-06-29,1988,6,29,34.616404
1988-06-30,1988,6,30,13.09282
1988-07-01,1988,7,1,19.588568
1988-07-02,1988,7,2,1.0958165
1988-07-03,1988,7,3,0
1988-07-04,1988,7,4,9.6424974
1988-07-05,1988,7,5,3.9722268
1988-07-06,1988,7,6,0
1988-07-07,1988,7,7,0
1988-07-08,1988,7,8,0
1988-07-09,1988,7,9,0
1988-07-10,1988,7,10,0
1988-07-11,1988,7,11,0
1988-07-12,1988,7,12,0
1988-07-13,1988,7,13,0
1988-07-14,1988,7,14,0
1988-07-15,1988,7,15,13.085418
1988-07-16,1988,7,16,22.227156
1988-07-17,1988,7,17,9.9977417
1988-07-18,1988,7,18,0
1988-07-19,1988,7,19,0
1988-07-20,1988,7,20,0
1988-07-21,1988,7,21,0
1988-07-22,1988,7,22,0
1988-07-23,1988,7,23,0
1988-07-24,1988,7,24,0
1988-07-25,1988,7,25,0
1988-07-26,1988,7,26,23.310134
1988-07-27,1988,7,27,63.124621
1988-07-28,1988,7,28,37.138754
1988-07-29,1988,7,29,8.1362777
1988-07-30,1988,7,30,21.034984
1988-07-31,1988,7,31,0
1988-08-01,1988,8,1,0
1988-08-02,1988,8,2,0
1988-08-03,1988,8,3,0
1988-08-04,1988,8,4,0
1988-08-05,1988,8,5,0
1988-08-06,1988,8,6,4.5218863
1988-08-07,1988,8,7,13.88629
1988-08-08,1988,8,8,0
1988-08-09,1988,8,9,0
1988-08-10,1988,8,10,4.9497724
1988-08-11,1988,8,11,5.2461821
1988-08-12,1988,8,12,28.338146
1988-08-13,1988,8,13,20.958387
1988-08-14,1988,8,14,19.490926
1988-08-15,1988,8,15,8.5840061
1988-08-16,1988,8,16,4.1373328
1988-08-17,1988,8,17,29.670814
1988-08-18,1988,8,18,33.858552
1988-08-19,1988,8,19,15.177363
1988-08-20,1988,8,20,11.459891
1988-08-21,1988,8,21,11.309204
1988-08-22,1988,8,22,21.039611
1988-08-23,1988,8,23,34.705818
1988-08-24,1988,8,24,12.756951
1988-08-25,1988,8,25,0.17235232
1988-08-26,1988,8,26,4.6630446
1988-08-27,1988,8,27,8.1542183
1988-08-28,1988,8,28,18.560894
1988-08-29,1988,8,29,31.947668
1988-08-30,1988,8,30,11.933381
1988-08-31,1988,8,31,0.50929436
1988-09-01,1988,9,1,0
1988-09-02,1988,9,2,0
1988-09-03,1988,9,3,0
1988-09-04,1988,9,4,8.8870556
1988-09-05,1988,9,5,5.9145807
1988-09-06,1988,9,6,1.2628192
1988-09-07,1988,9,7,16.968686
1988-09-08,1988,9,8,6.5342395
1988-09-09,1988,9,9,6.0659942
1988-09-10,1988,9,10,4.6732649
1988-09-11,1988,9,11,5.6021315
1988-09-12,1988,9,12,0
1988-09-13,1988,9,13,0
1988-09-14,1988,9,14,0
1988-09-15,1988,9,15,0
1988-09-16,1988,9,16,0
1988-09-17,1988,9,17,0
1988-09-18,1988,9,18,7.6420005
1988-09-19,1988,9,19,0.15668094
1988-09-20,1988,9,20,0.46021202
1988-09-21,1988,9,21,0
1988-09-22,1988,9,22,5.6533194
1988-09-23,1988,9,23,2.9425882
1988-09-24,1988,9,24,0.23632411
1988-09-25,1988,9,25,25.334455
1988-09-26,1988,9,26,0
1988-09-27,1988,9,27,0
1988-09-28,1988,9,28,0
1988-09-29,1988,9,29,1.828732
1988-09-30,1988,9,30,5.0300254
1988-10-01,1988,10,1,0
1988-10-02,1988,10,2,0
1988-10-03,1988,10,3,0.0031572618
1988-10-04,1988,10,4,0
1988-10-05,1988,10,5,0
1988-10-06,1988,10,6,0
1988-10-07,1988,10,7,0
1988-10-08,1988,10,8,0
1988-10-09,1988,10,9,0.0088624075
1988-10-10,1988,10,10,0
1988-10-11,1988,10,11,0
1988-10-12,1988,10,12,0
1988-10-13,1988,10,13,0
1988-10-14,1988,10,14,0
1988-10-15,1988,10,15,0
1988-10-16,1988,10,16,0
1988-10-17,1988,10,17,18.013412
1988-10-18,1988,10,18,20.366927
1988-10-19,1988,10,19,4.7557286
1988-10-20,1988,10,20,0
1988-10-21,1988,10,21,16.067503
1988-10-22,1988,10,22,8.3469735
1988-10-23,1988,10,23,48.461674
1988-10-24,1988,10,24,11.317346
1988-10-25,1988,10,25,0
1988-10-26,1988,10,26,0
1988-10-27,1988,10,27,13.10501
1988-10-28,1988,10,28,12.71452
1988-10-29,1988,10,29,1.7597625
1988-10-30,1988,10,30,12.61514
1988-10-31,1988,10,31,0.0018307309
1988-11-01,1988,11,1,0
1988-11-02,1988,11,2,0
1988-11-03,1988,11,3,0
1988-11-04,1988,11,4,0
1988-11-05,1988,11,5,2.4186012
1988-11-06,1988,11,6,1.3147605
1988-11-07,1988,11,7,0
1988-11-08,1988,11,8,0
1988-11-09,1988,11,9,0
1988-11-10,1988,11,10,0
1988-11-11,1988,11,11,0.0049141653
1988-11-12,1988,11,12,1.9950262
1988-11-13,1988,11,13,0
1988-11-14,1988,11,14,3.7841817
1988-11-15,1988,11,15,1.0011871
1988-11-16,1988,11,16,0
1988-11-17,1988,11,17,0
1988-11-18,1988,11,18,5.3034737
1988-11-19,1988,11,19,13.912296
1988-11-20,1988,11,20,0.39137232
1988-11-21,1988,11,21,0
1988-11-22,1988,11,22,0
1988-11-23,1988,11,23,0
1988-11-24,1988,11,24,0.37668548
1988-11-25,1988,11,25,0
1988-11-26,1988,11,26,0
1988-11-27,1988,11,27,0
1988-11-28,1988,11,28,0
1988-11-29,1988,11,29,0
1988-11-30,1988,11,30,0
1988-12-01,1988,12,1,0
1988-12-02,1988,12,2,0
1988-12-03,1988,12,3,0
1988-12-04,1988,12,4,0
1988-12-05,1988,12,5,0
1988-12-06,1988,12,6,12.420355
1988-12-07,1988,12,7,0
1988-12-08,1988,12,8,0
1988-12-09,1988,12,9,0
1988-12-10,1988,12,10,0
1988-12-11,1988,12,11,29.192912
1988-12-12,1988,12,12,1.2982028
1988-12-13,1988,12,13,0.0036814396
1988-12-14,1988,12,14,0
1988-12-15,1988,12,15,0
1988-12-16,1988,12,16,22.075338
1988-12-17,1988,12,17,6.2648986
1988-12-18,1988,12,18,11.731473
1988-12-19,1988,12,19,0
1988-12-20,1988,12,20,0
1988-12-21,1988,12,21,0
1988-12-22,1988,12,22,0
1988-12-23,1988,12,23,0
1988-12-24,1988,12,24,0
1988-12-25,1988,12,25,0
1988-12-26,1988,12,26,0
1988-12-27,1988,12,27,0
1988-12-28,1988,12,28,0
1988-12-29,1988,12,29,0
1988-12-30,1988,12,30,0.030637877
1988-12-31,1988,12,31,0
1989-01-01,1989,1,1,0
1989-01-02,1989,1,2,0
1989-01-03,1989,1,3,0
1989-01-04,1989,1,4,5.6817939
1989-01-05,1989,1,5,9.1275577
1989-01-06,1989,1,6,0
1989-01-07,1989,1,7,0
1989-01-08,1989,1,8,0
1989-01-09,1989,1,9,0
1989-01-10,1989,1,10,0
1989-01-11,1989,1,11,0
1989-01-12,1989,1,12,0
1989-01-13,1989,1,13,0
1989-01-14,1989,1,14,0
1989-01-15,1989,1,15,0
1989-01-16,1989,1,16,2.5999825
1989-01-17,1989,1,17,0
1989-01-18,1989,1,18,0.56726988
1989-01-19,1989,1,19,4.2688353
1989-01-20,1989,1,20,20.273774
1989-01-21,1989,1,21,0.0018655146
1989-01-22,1989,1,22,0
1989-01-23,1989,1,23,0
1989-01-24,1989,1,24,0
1989-01-25,1989,1,25,0
1989-01-26,1989,1,26,0
1989-01-27,1989,1,27,6.8623697
1989-01-28,1989,1,28,0.27814899
1989-01-29,1989,1,29,0
1989-01-30,1989,1,30,0
1989-01-31,1989,1,31,0
1989-02-01,1989,2,1,0
1989-02-02,1989,2,2,0
1989-02-03,1989,2,3,0
1989-02-04,1989,2,4,0
1989-02-05,1989,2,5,0
1989-02-06,1989,2,6,0
1989-02-07,1989,2,7,0
1989-02-08,1989,2,8,0
1989-02-09,1989,2,9,0
1989-02-10,1989,2,10,0
1989-02-11,1989,2,11,0
1989-02-12,1989,2,12,0
1989-02-13,1989,2,13,0
1989-02-14,1989,2,14,0
1989-02-15,1989,2,15,0.061316193
1989-02-16,1989,2,16,0
1989-02-17,1989,2,17,0
1989-02-18,1989,2,18,0
1989-02-19,1989,2,19,0
1989-02-20,1989,2,20,0
1989-02-21,1989,2,21,17.305161
1989-02-22,1989,2,22,7.8848161
1989-02-23,1989,2,23,0
1989-02-24,1989,2,24,0
1989-02-25,1989,2,25,0
1989-02-26,1989,2,26,0
1989-02-27,1989,2,27,0
1989-02-28,1989,2,28,0
1989-03-01,1989,3,1,0
1989-03-02,1989,3,2,0
1989-03-03,1989,3,3,18.162112
1989-03-04,1989,3,4,0
1989-03-05,1989,3,5,0.099208166
1989-03-06,1989,3,6,0
1989-03-07,1989,3,7,0
1989-03-08,1989,3,8,0
1989-03-09,1989,3,9,0
1989-03-10,1989,3,10,0
1989-03-11,1989,3,11,0
1989-03-12,1989,3,12,0
1989-03-13,1989,3,13,0
1989-03-14,1989,3,14,13.669575
1989-03-15,1989,3,15,1.0753053
1989-03-16,1989,3,16,0
1989-03-17,1989,3,17,0
1989-03-18,1989,3,18,0
1989-03-19,1989,3,19,0
1989-03-20,1989,3,20,0.71606397
1989-03-21,1989,3,21,6.6795087
1989-03-22,1989,3,22,0
1989-03-23,1989,3,23,0
1989-03-24,1989,3,24,4.1686261
1989-03-25,1989,3,25,0
1989-03-26,1989,3,26,0
1989-03-27,1989,3,27,9.5411614
1989-03-28,1989,3,28,0.79718191
1989-03-29,1989,3,29,0
1989-03-30,1989,3,30,0
1989-03-31,1989,3,31,0
1989-04-01,1989,4,1,0
1989-04-02,1989,4,2,1.5879272
1989-04-03,1989,4,3,8.2643069
1989-04-04,1989,4,4,1.3747643
1989-04-05,1989,4,5,0
1989-04-06,1989,4,6,0
1989-04-07,1989,4,7,22.094914
1989-04-08,1989,4,8,1.2174714
1989-04-09,1989,4,9,0
1989-04-10,1989,4,10,0
1989-04-11,1989,4,11,0.10693252
1989-04-12,1989,4,12,0
1989-04-13,1989,4,13,0
1989-04-14,1989,4,14,0
1989-04-15,1989,4,15,0
1989-04-16,1989,4,16,0
1989-04-17,1989,4,17,0
1989-04-18,1989,4,18,0
1989-04-19,1989,4,19,0
1989-04-20,1989,4,20,0
1989-04-21,1989,4,21,0
1989-04-22,1989,4,22,0
1989-04-23,1989,4,23,0
1989-04-24,1989,4,24,0
1989-04-25,1989,4,25,0
1989-04-26,1989,4,26,0.15245095
1989-04-27,1989,4,27,0.86449471
1989-04-28,1989,4,28,0
1989-04-29,1989,4,29,0.37778926
1989-04-30,1989,4,30,2.5928062
1989-05-01,1989,5,1,10.225561
1989-05-02,1989,5,2,0
1989-05-03,1989,5,3,0
1989-05-04,1989,5,4,0
1989-05-05,1989,5,5,0
1989-05-06,1989,5,6,0
1989-05-07,1989,5,7,0
1989-05-08,1989,5,8,0
