"date","year","month","day","9123001"
1990-01-02,1990,1,2,0
1990-01-03,1990,1,3,0
1990-01-04,1990,1,4,0
1990-01-05,1990,1,5,0
1990-01-06,1990,1,6,0
1990-01-07,1990,1,7,0
1990-01-08,1990,1,8,0
1990-01-09,1990,1,9,0
1990-01-10,1990,1,10,0
1990-01-11,1990,1,11,0
1990-01-12,1990,1,12,3.1683565
1990-01-13,1990,1,13,0
1990-01-14,1990,1,14,0
1990-01-15,1990,1,15,36.889703
1990-01-16,1990,1,16,4.8703481
1990-01-17,1990,1,17,0
1990-01-18,1990,1,18,0
1990-01-19,1990,1,19,0
1990-01-20,1990,1,20,0
1990-01-21,1990,1,21,0
1990-01-22,1990,1,22,0
1990-01-23,1990,1,23,0
1990-01-24,1990,1,24,0
1990-01-25,1990,1,25,0
1990-01-26,1990,1,26,4.5988038
1990-01-27,1990,1,27,0
1990-01-28,1990,1,28,0
1990-01-29,1990,1,29,0
1990-01-30,1990,1,30,0
1990-01-31,1990,1,31,0
1990-02-01,1990,2,1,0
1990-02-02,1990,2,2,0
1990-02-03,1990,2,3,0
1990-02-04,1990,2,4,0
1990-02-05,1990,2,5,0
1990-02-06,1990,2,6,0
1990-02-07,1990,2,7,0.15421275
1990-02-08,1990,2,8,0
1990-02-09,1990,2,9,0
1990-02-10,1990,2,10,0
1990-02-11,1990,2,11,0
1990-02-12,1990,2,12,0
1990-02-13,1990,2,13,2.9168544
1990-02-14,1990,2,14,0.4562759
1990-02-15,1990,2,15,0
1990-02-16,1990,2,16,0
1990-02-17,1990,2,17,0
1990-02-18,1990,2,18,6.0033465
1990-02-19,1990,2,19,0
1990-02-20,1990,2,20,24.835432
1990-02-21,1990,2,21,18.602301
1990-02-22,1990,2,22,24.025983
1990-02-23,1990,2,23,0
1990-02-24,1990,2,24,0
1990-02-25,1990,2,25,0
1990-02-26,1990,2,26,0
1990-02-27,1990,2,27,12.862324
1990-02-28,1990,2,28,3.1232397
1990-03-01,1990,3,1,0
1990-03-02,1990,3,2,0
1990-03-03,1990,3,3,0
1990-03-04,1990,3,4,0
1990-03-05,1990,3,5,0
1990-03-06,1990,3,6,0
1990-03-07,1990,3,7,0
1990-03-08,1990,3,8,0
1990-03-09,1990,3,9,0
1990-03-10,1990,3,10,0
1990-03-11,1990,3,11,0
1990-03-12,1990,3,12,0
1990-03-13,1990,3,13,0
1990-03-14,1990,3,14,0
1990-03-15,1990,3,15,0
1990-03-16,1990,3,16,0
1990-03-17,1990,3,17,0
1990-03-18,1990,3,18,0
1990-03-19,1990,3,19,0
1990-03-20,1990,3,20,0
1990-03-21,1990,3,21,0
1990-03-22,1990,3,22,0
1990-03-23,1990,3,23,0
1990-03-24,1990,3,24,0
1990-03-25,1990,3,25,0.054244673
1990-03-26,1990,3,26,0
1990-03-27,1990,3,27,59.106656
1990-03-28,1990,3,28,58.89002
1990-03-29,1990,3,29,15.730884
1990-03-30,1990,3,30,26.976809
1990-03-31,1990,3,31,12.017903
1990-04-01,1990,4,1,0
1990-04-02,1990,4,2,0.057869193
1990-04-03,1990,4,3,0
1990-04-04,1990,4,4,0
1990-04-05,1990,4,5,4.4942105
1990-04-06,1990,4,6,0.45575637
1990-04-07,1990,4,7,23.815586
1990-04-08,1990,4,8,40.048838
1990-04-09,1990,4,9,18.012157
1990-04-10,1990,4,10,0
1990-04-11,1990,4,11,0
1990-04-12,1990,4,12,5.3191363
1990-04-13,1990,4,13,37.36253
1990-04-14,1990,4,14,30.373494
1990-04-15,1990,4,15,62.592143
1990-04-16,1990,4,16,6.9091337
1990-04-17,1990,4,17,0
1990-04-18,1990,4,18,0
1990-04-19,1990,4,19,0
1990-04-20,1990,4,20,7.8387332
1990-04-21,1990,4,21,0
1990-04-22,1990,4,22,0
1990-04-23,1990,4,23,0
1990-04-24,1990,4,24,0
1990-04-25,1990,4,25,3.1016548
1990-04-26,1990,4,26,0
1990-04-27,1990,4,27,0
1990-04-28,1990,4,28,0
1990-04-29,1990,4,29,0
1990-04-30,1990,4,30,0
1990-05-01,1990,5,1,9.2218244
1990-05-02,1990,5,2,17.717762
1990-05-03,1990,5,3,30.859654
1990-05-04,1990,5,4,10.335694
1990-05-05,1990,5,5,44.607724
1990-05-06,1990,5,6,1.3422534
1990-05-07,1990,5,7,9.0795068
1990-05-08,1990,5,8,38.804796
1990-05-09,1990,5,9,34.677199
1990-05-10,1990,5,10,10.319178
1990-05-11,1990,5,11,0
1990-05-12,1990,5,12,12.338323
1990-05-13,1990,5,13,4.4341782
1990-05-14,1990,5,14,13.167705
1990-05-15,1990,5,15,21.278595
1990-05-16,1990,5,16,0
1990-05-17,1990,5,17,0
1990-05-18,1990,5,18,0.6069828
1990-05-19,1990,5,19,15.829043
1990-05-20,1990,5,20,0
1990-05-21,1990,5,21,0
1990-05-22,1990,5,22,0
1990-05-23,1990,5,23,10.884367
1990-05-24,1990,5,24,0
1990-05-25,1990,5,25,19.153336
1990-05-26,1990,5,26,9.7034729
1990-05-27,1990,5,27,0
1990-05-28,1990,5,28,6.5928596
1990-05-29,1990,5,29,0
1990-05-30,1990,5,30,0
1990-05-31,1990,5,31,58.068465
1990-06-01,1990,6,1,79.785231
1990-06-02,1990,6,2,16.213022
1990-06-03,1990,6,3,0
1990-06-04,1990,6,4,6.2328759
1990-06-05,1990,6,5,18.048755
1990-06-06,1990,6,6,0.018496403
1990-06-07,1990,6,7,9.1354701
1990-06-08,1990,6,8,17.110097
1990-06-09,1990,6,9,0
1990-06-10,1990,6,10,0
1990-06-11,1990,6,11,0
1990-06-12,1990,6,12,23.788908
1990-06-13,1990,6,13,26.409636
1990-06-14,1990,6,14,0
1990-06-15,1990,6,15,0
1990-06-16,1990,6,16,0
1990-06-17,1990,6,17,28.292319
1990-06-18,1990,6,18,0
1990-06-19,1990,6,19,0
1990-06-20,1990,6,20,17.56597
1990-06-21,1990,6,21,61.881771
1990-06-22,1990,6,22,3.7087736
1990-06-23,1990,6,23,0
1990-06-24,1990,6,24,6.4392369
1990-06-25,1990,6,25,41.120144
1990-06-26,1990,6,26,0
1990-06-27,1990,6,27,0
1990-06-28,1990,6,28,0
1990-06-29,1990,6,29,0
1990-06-30,1990,6,30,0
1990-07-01,1990,7,1,17.179982
1990-07-02,1990,7,2,0.24298225
1990-07-03,1990,7,3,0
1990-07-04,1990,7,4,0
1990-07-05,1990,7,5,7.2558619
1990-07-06,1990,7,6,8.2083872
1990-07-07,1990,7,7,0
1990-07-08,1990,7,8,2.6278384
1990-07-09,1990,7,9,9.2939727
1990-07-10,1990,7,10,0
1990-07-11,1990,7,11,0
1990-07-12,1990,7,12,29.359446
1990-07-13,1990,7,13,0
1990-07-14,1990,7,14,18.429398
1990-07-15,1990,7,15,35.594873
1990-07-16,1990,7,16,14.897371
1990-07-17,1990,7,17,2.189186
1990-07-18,1990,7,18,0
1990-07-19,1990,7,19,0
1990-07-20,1990,7,20,0
1990-07-21,1990,7,21,0
1990-07-22,1990,7,22,0
1990-07-23,1990,7,23,26.185408
1990-07-24,1990,7,24,7.8446677
1990-07-25,1990,7,25,34.799249
1990-07-26,1990,7,26,3.583285
1990-07-27,1990,7,27,0
1990-07-28,1990,7,28,0
1990-07-29,1990,7,29,0
1990-07-30,1990,7,30,0
1990-07-31,1990,7,31,27.402166
1990-08-01,1990,8,1,58.726318
1990-08-02,1990,8,2,27.622716
1990-08-03,1990,8,3,0
1990-08-04,1990,8,4,2.0093689
1990-08-05,1990,8,5,28.34027
1990-08-06,1990,8,6,57.278398
1990-08-07,1990,8,7,11.441692
1990-08-08,1990,8,8,0
1990-08-09,1990,8,9,0
1990-08-10,1990,8,10,0
1990-08-11,1990,8,11,0
1990-08-12,1990,8,12,0
1990-08-13,1990,8,13,31.74425
1990-08-14,1990,8,14,7.2982591
1990-08-15,1990,8,15,0
1990-08-16,1990,8,16,0.02263216
1990-08-17,1990,8,17,0.18194634
1990-08-18,1990,8,18,0
1990-08-19,1990,8,19,8.1038188
1990-08-20,1990,8,20,0
1990-08-21,1990,8,21,0
1990-08-22,1990,8,22,0
1990-08-23,1990,8,23,0
1990-08-24,1990,8,24,0
1990-08-25,1990,8,25,38.187546
1990-08-26,1990,8,26,3.722849
1990-08-27,1990,8,27,0
1990-08-28,1990,8,28,19.219406
1990-08-29,1990,8,29,15.628317
1990-08-30,1990,8,30,0
1990-08-31,1990,8,31,0
1990-09-01,1990,9,1,0.49937191
1990-09-02,1990,9,2,17.647734
1990-09-03,1990,9,3,0.13475666
1990-09-04,1990,9,4,21.255612
1990-09-05,1990,9,5,7.0998357
1990-09-06,1990,9,6,10.558034
1990-09-07,1990,9,7,82.58785
1990-09-08,1990,9,8,28.847509
1990-09-09,1990,9,9,66.04275
1990-09-10,1990,9,10,19.841353
1990-09-11,1990,9,11,2.7074339
1990-09-12,1990,9,12,0
1990-09-13,1990,9,13,0
1990-09-14,1990,9,14,0
1990-09-15,1990,9,15,0
1990-09-16,1990,9,16,0
1990-09-17,1990,9,17,5.2315948
1990-09-18,1990,9,18,13.702556
1990-09-19,1990,9,19,37.468104
1990-09-20,1990,9,20,33.888441
1990-09-21,1990,9,21,8.1697057
1990-09-22,1990,9,22,0
1990-09-23,1990,9,23,0
1990-09-24,1990,9,24,0
1990-09-25,1990,9,25,28.080839
1990-09-26,1990,9,26,5.0650656
1990-09-27,1990,9,27,0
1990-09-28,1990,9,28,0
1990-09-29,1990,9,29,0.21620845
1990-09-30,1990,9,30,22.9248
1990-10-01,1990,10,1,0
1990-10-02,1990,10,2,0
1990-10-03,1990,10,3,0
1990-10-04,1990,10,4,7.6658841
1990-10-05,1990,10,5,0
1990-10-06,1990,10,6,0
1990-10-07,1990,10,7,0
1990-10-08,1990,10,8,2.8511203
1990-10-09,1990,10,9,30.94584
1990-10-10,1990,10,10,17.441866
1990-10-11,1990,10,11,8.0178945
1990-10-12,1990,10,12,5.1205647
1990-10-13,1990,10,13,0
1990-10-14,1990,10,14,0
1990-10-15,1990,10,15,0
1990-10-16,1990,10,16,0
1990-10-17,1990,10,17,0
1990-10-18,1990,10,18,0
1990-10-19,1990,10,19,0
1990-10-20,1990,10,20,0
1990-10-21,1990,10,21,0
1990-10-22,1990,10,22,0
1990-10-23,1990,10,23,0
1990-10-24,1990,10,24,5.22043
1990-10-25,1990,10,25,0.1404124
1990-10-26,1990,10,26,0.298507
1990-10-27,1990,10,27,0
1990-10-28,1990,10,28,0
1990-10-29,1990,10,29,8.5918411
1990-10-30,1990,10,30,18.302595
1990-10-31,1990,10,31,0.013856902
1990-11-01,1990,11,1,4.3730993
1990-11-02,1990,11,2,39.370308
1990-11-03,1990,11,3,16.178063
1990-11-04,1990,11,4,0
1990-11-05,1990,11,5,0
1990-11-06,1990,11,6,0
1990-11-07,1990,11,7,0
1990-11-08,1990,11,8,0
1990-11-09,1990,11,9,0.23483414
1990-11-10,1990,11,10,0
1990-11-11,1990,11,11,0
1990-11-12,1990,11,12,5.9459424
1990-11-13,1990,11,13,18.799984
1990-11-14,1990,11,14,6.5707656
1990-11-15,1990,11,15,0
1990-11-16,1990,11,16,0
1990-11-17,1990,11,17,0
1990-11-18,1990,11,18,0
1990-11-19,1990,11,19,0.00076920481
1990-11-20,1990,11,20,0
1990-11-21,1990,11,21,0
1990-11-22,1990,11,22,0
1990-11-23,1990,11,23,0
1990-11-24,1990,11,24,0
1990-11-25,1990,11,25,0
1990-11-26,1990,11,26,0
1990-11-27,1990,11,27,0
1990-11-28,1990,11,28,0.11023456
1990-11-29,1990,11,29,6.7456615
1990-11-30,1990,11,30,3.164669
1990-12-01,1990,12,1,22.459467
1990-12-02,1990,12,2,1.4457364
1990-12-03,1990,12,3,0.69279475
1990-12-04,1990,12,4,2.8175516
1990-12-05,1990,12,5,4.7016357
1990-12-06,1990,12,6,0
1990-12-07,1990,12,7,4.9387634
1990-12-08,1990,12,8,12.250358
1990-12-09,1990,12,9,11.84559
1990-12-10,1990,12,10,0.36703351
1990-12-11,1990,12,11,0
1990-12-12,1990,12,12,0
1990-12-13,1990,12,13,0
1990-12-14,1990,12,14,0
1990-12-15,1990,12,15,0
1990-12-16,1990,12,16,0
1990-12-17,1990,12,17,0
1990-12-18,1990,12,18,0
1990-12-19,1990,12,19,0
1990-12-20,1990,12,20,0
1990-12-21,1990,12,21,0
1990-12-22,1990,12,22,0
1990-12-23,1990,12,23,0
1990-12-24,1990,12,24,0
1990-12-25,1990,12,25,0
1990-12-26,1990,12,26,0.53375193
1990-12-27,1990,12,27,0
1990-12-28,1990,12,28,0
1990-12-29,1990,12,29,0
1990-12-30,1990,12,30,0
1990-12-31,1990,12,31,3.1007193
1991-01-01,1991,1,1,2.9476631
1991-01-02,1991,1,2,0
1991-01-03,1991,1,3,0
1991-01-04,1991,1,4,0
1991-01-05,1991,1,5,0
1991-01-06,1991,1,6,0
1991-01-07,1991,1,7,0
1991-01-08,1991,1,8,0
1991-01-09,1991,1,9,0
1991-01-10,1991,1,10,0
1991-01-11,1991,1,11,0
1991-01-12,1991,1,12,0
1991-01-13,1991,1,13,0.0096202535
1991-01-14,1991,1,14,0
1991-01-15,1991,1,15,0
1991-01-16,1991,1,16,0
1991-01-17,1991,1,17,0
1991-01-18,1991,1,18,0
1991-01-19,1991,1,19,24.203886
1991-01-20,1991,1,20,6.2844281
1991-01-21,1991,1,21,0
1991-01-22,1991,1,22,0
1991-01-23,1991,1,23,0
1991-01-24,1991,1,24,0
1991-01-25,1991,1,25,0
1991-01-26,1991,1,26,0
1991-01-27,1991,1,27,8.3170312
1991-01-28,1991,1,28,7.0914758
1991-01-29,1991,1,29,0
1991-01-30,1991,1,30,0
1991-01-31,1991,1,31,0
1991-02-01,1991,2,1,0
1991-02-02,1991,2,2,0.0099053591
1991-02-03,1991,2,3,0.3206112
1991-02-04,1991,2,4,0
1991-02-05,1991,2,5,0
1991-02-06,1991,2,6,0
1991-02-07,1991,2,7,0
1991-02-08,1991,2,8,0
1991-02-09,1991,2,9,0
1991-02-10,1991,2,10,0
1991-02-11,1991,2,11,0
1991-02-12,1991,2,12,0
1991-02-13,1991,2,13,0
1991-02-14,1991,2,14,0
1991-02-15,1991,2,15,0
1991-02-16,1991,2,16,0
1991-02-17,1991,2,17,0
1991-02-18,1991,2,18,0
1991-02-19,1991,2,19,0
1991-02-20,1991,2,20,0
1991-02-21,1991,2,21,0
1991-02-22,1991,2,22,0
1991-02-23,1991,2,23,0
1991-02-24,1991,2,24,0
1991-02-25,1991,2,25,0
1991-02-26,1991,2,26,22.254069
1991-02-27,1991,2,27,0.081930226
1991-02-28,1991,2,28,0
1991-03-01,1991,3,1,21.975075
1991-03-02,1991,3,2,7.8830483
1991-03-03,1991,3,3,0
1991-03-04,1991,3,4,0
1991-03-05,1991,3,5,0
1991-03-06,1991,3,6,0.33685209
1991-03-07,1991,3,7,6.3519223
1991-03-08,1991,3,8,0
1991-03-09,1991,3,9,0
1991-03-10,1991,3,10,0
1991-03-11,1991,3,11,0
1991-03-12,1991,3,12,0
1991-03-13,1991,3,13,0
1991-03-14,1991,3,14,0
1991-03-15,1991,3,15,0
1991-03-16,1991,3,16,0
1991-03-17,1991,3,17,0
1991-03-18,1991,3,18,4.7214263
1991-03-19,1991,3,19,0
1991-03-20,1991,3,20,0
1991-03-21,1991,3,21,0
1991-03-22,1991,3,22,30.896034
1991-03-23,1991,3,23,5.3384274
1991-03-24,1991,3,24,0
1991-03-25,1991,3,25,0
1991-03-26,1991,3,26,0
1991-03-27,1991,3,27,0
1991-03-28,1991,3,28,0
1991-03-29,1991,3,29,1.6305832
1991-03-30,1991,3,30,0
1991-03-31,1991,3,31,18.004594
1991-04-01,1991,4,1,1.8676181
1991-04-02,1991,4,2,0
1991-04-03,1991,4,3,0
1991-04-04,1991,4,4,0
1991-04-05,1991,4,5,0
1991-04-06,1991,4,6,13.994667
1991-04-07,1991,4,7,11.956517
1991-04-08,1991,4,8,65.599506
1991-04-09,1991,4,9,13.389065
1991-04-10,1991,4,10,19.265926
1991-04-11,1991,4,11,12.104028
1991-04-12,1991,4,12,36.514997
1991-04-13,1991,4,13,45.035129
1991-04-14,1991,4,14,9.4171153
1991-04-15,1991,4,15,44.745801
1991-04-16,1991,4,16,41.242169
1991-04-17,1991,4,17,10.69044
1991-04-18,1991,4,18,0
1991-04-19,1991,4,19,0
1991-04-20,1991,4,20,0
1991-04-21,1991,4,21,0
1991-04-22,1991,4,22,4.2448986
1991-04-23,1991,4,23,0
1991-04-24,1991,4,24,0
1991-04-25,1991,4,25,0
1991-04-26,1991,4,26,0
1991-04-27,1991,4,27,0.76665921
1991-04-28,1991,4,28,0
1991-04-29,1991,4,29,1.6040036
1991-04-30,1991,4,30,1.9688656
1991-05-01,1991,5,1,22.09072
1991-05-02,1991,5,2,9.1234787
1991-05-03,1991,5,3,2.7596384
1991-05-04,1991,5,4,0
1991-05-05,1991,5,5,0
1991-05-06,1991,5,6,0
1991-05-07,1991,5,7,0
1991-05-08,1991,5,8,0
1991-05-09,1991,5,9,0
1991-05-10,1991,5,10,0
1991-05-11,1991,5,11,9.931243
1991-05-12,1991,5,12,0
1991-05-13,1991,5,13,0
1991-05-14,1991,5,14,10.352061
1991-05-15,1991,5,15,70.708667
1991-05-16,1991,5,16,88.336128
1991-05-17,1991,5,17,53.938791
1991-05-18,1991,5,18,23.937203
1991-05-19,1991,5,19,13.475657
1991-05-20,1991,5,20,0
1991-05-21,1991,5,21,0
1991-05-22,1991,5,22,25.301326
1991-05-23,1991,5,23,49.980577
1991-05-24,1991,5,24,45.118369
1991-05-25,1991,5,25,66.677572
1991-05-26,1991,5,26,90.678323
1991-05-27,1991,5,27,86.778922
1991-05-28,1991,5,28,84.480907
1991-05-29,1991,5,29,1.5916857
1991-05-30,1991,5,30,0
1991-05-31,1991,5,31,0.60822347
1991-06-01,1991,6,1,23.216772
1991-06-02,1991,6,2,11.020755
1991-06-03,1991,6,3,13.088025
1991-06-04,1991,6,4,14.874328
1991-06-05,1991,6,5,0
1991-06-06,1991,6,6,0
1991-06-07,1991,6,7,0
1991-06-08,1991,6,8,0
1991-06-09,1991,6,9,2.9285983
1991-06-10,1991,6,10,16.245788
1991-06-11,1991,6,11,0
1991-06-12,1991,6,12,0
1991-06-13,1991,6,13,0
1991-06-14,1991,6,14,0
1991-06-15,1991,6,15,23.760062
1991-06-16,1991,6,16,22.789735
1991-06-17,1991,6,17,15.833155
1991-06-18,1991,6,18,25.681874
1991-06-19,1991,6,19,7.2935731
1991-06-20,1991,6,20,28.780313
1991-06-21,1991,6,21,13.667384
1991-06-22,1991,6,22,0
1991-06-23,1991,6,23,0
1991-06-24,1991,6,24,26.738492
1991-06-25,1991,6,25,16.080735
1991-06-26,1991,6,26,0.0090343451
1991-06-27,1991,6,27,0
1991-06-28,1991,6,28,0
1991-06-29,1991,6,29,0
1991-06-30,1991,6,30,22.123282
1991-07-01,1991,7,1,11.544685
1991-07-02,1991,7,2,0
1991-07-03,1991,7,3,0
1991-07-04,1991,7,4,12.302009
1991-07-05,1991,7,5,32.421712
1991-07-06,1991,7,6,28.027921
1991-07-07,1991,7,7,80.789455
1991-07-08,1991,7,8,44.887281
1991-07-09,1991,7,9,21.541187
1991-07-10,1991,7,10,10.782718
1991-07-11,1991,7,11,0
1991-07-12,1991,7,12,0
1991-07-13,1991,7,13,0
1991-07-14,1991,7,14,0
1991-07-15,1991,7,15,4.6012218
1991-07-16,1991,7,16,6.1182341
1991-07-17,1991,7,17,18.99346
1991-07-18,1991,7,18,39.81508
1991-07-19,1991,7,19,8.9523337
1991-07-20,1991,7,20,6.5831738
1991-07-21,1991,7,21,0
1991-07-22,1991,7,22,0.00059977937
1991-07-23,1991,7,23,31.941186
1991-07-24,1991,7,24,12.661297
1991-07-25,1991,7,25,34.93373
1991-07-26,1991,7,26,18.184463
1991-07-27,1991,7,27,21.608931
1991-07-28,1991,7,28,0
1991-07-29,1991,7,29,5.1567145
1991-07-30,1991,7,30,23.888389
1991-07-31,1991,7,31,0
1991-08-01,1991,8,1,0
1991-08-02,1991,8,2,0
1991-08-03,1991,8,3,0
1991-08-04,1991,8,4,14.271611
1991-08-05,1991,8,5,21.633408
1991-08-06,1991,8,6,25.980829
1991-08-07,1991,8,7,5.6403802
1991-08-08,1991,8,8,0
1991-08-09,1991,8,9,0
1991-08-10,1991,8,10,0
1991-08-11,1991,8,11,2.109726
1991-08-12,1991,8,12,29.910532
1991-08-13,1991,8,13,15.787735
1991-08-14,1991,8,14,47.375355
1991-08-15,1991,8,15,9.8711774
1991-08-16,1991,8,16,0
1991-08-17,1991,8,17,0
1991-08-18,1991,8,18,0
1991-08-19,1991,8,19,2.1415057
1991-08-20,1991,8,20,0
1991-08-21,1991,8,21,0
1991-08-22,1991,8,22,0
1991-08-23,1991,8,23,0
1991-08-24,1991,8,24,0
1991-08-25,1991,8,25,0
1991-08-26,1991,8,26,0
1991-08-27,1991,8,27,0
1991-08-28,1991,8,28,0.080713468
1991-08-29,1991,8,29,0
1991-08-30,1991,8,30,0
1991-08-31,1991,8,31,12.128677
1991-09-01,1991,9,1,22.464601
1991-09-02,1991,9,2,11.655325
1991-09-03,1991,9,3,10.660105
1991-09-04,1991,9,4,8.7540544
1991-09-05,1991,9,5,0
1991-09-06,1991,9,6,7.4789912
1991-09-07,1991,9,7,0
1991-09-08,1991,9,8,0
1991-09-09,1991,9,9,0
1991-09-10,1991,9,10,0
1991-09-11,1991,9,11,14.06183
1991-09-12,1991,9,12,37.104042
1991-09-13,1991,9,13,0
1991-09-14,1991,9,14,0
1991-09-15,1991,9,15,23.87507
1991-09-16,1991,9,16,28.331381
1991-09-17,1991,9,17,14.418021
1991-09-18,1991,9,18,0
1991-09-19,1991,9,19,28.872214
1991-09-20,1991,9,20,23.139739
1991-09-21,1991,9,21,9.0959857
1991-09-22,1991,9,22,0
1991-09-23,1991,9,23,10.606117
1991-09-24,1991,9,24,0
1991-09-25,1991,9,25,0
1991-09-26,1991,9,26,0
1991-09-27,1991,9,27,0
1991-09-28,1991,9,28,0
1991-09-29,1991,9,29,0
1991-09-30,1991,9,30,0
1991-10-01,1991,10,1,0
1991-10-02,1991,10,2,0
1991-10-03,1991,10,3,0
1991-10-04,1991,10,4,0.05518157
1991-10-05,1991,10,5,11.004689
1991-10-06,1991,10,6,0
1991-10-07,1991,10,7,0
1991-10-08,1991,10,8,0
1991-10-09,1991,10,9,0
1991-10-10,1991,10,10,0
1991-10-11,1991,10,11,28.093683
1991-10-12,1991,10,12,19.455726
1991-10-13,1991,10,13,39.472692
1991-10-14,1991,10,14,16.725466
1991-10-15,1991,10,15,0
1991-10-16,1991,10,16,0
1991-10-17,1991,10,17,8.7055143
1991-10-18,1991,10,18,4.8523643
1991-10-19,1991,10,19,0
1991-10-20,1991,10,20,0
1991-10-21,1991,10,21,0
1991-10-22,1991,10,22,0
1991-10-23,1991,10,23,0
1991-10-24,1991,10,24,0
1991-10-25,1991,10,25,0
1991-10-26,1991,10,26,0
1991-10-27,1991,10,27,0
1991-10-28,1991,10,28,0
1991-10-29,1991,10,29,0
1991-10-30,1991,10,30,0
1991-10-31,1991,10,31,0
1991-11-01,1991,11,1,0
1991-11-02,1991,11,2,1.1194015
1991-11-03,1991,11,3,1.5379965
1991-11-04,1991,11,4,13.602801
1991-11-05,1991,11,5,0
1991-11-06,1991,11,6,0.19441639
1991-11-07,1991,11,7,0
1991-11-08,1991,11,8,0
1991-11-09,1991,11,9,0
1991-11-10,1991,11,10,0
1991-11-11,1991,11,11,0
1991-11-12,1991,11,12,0
1991-11-13,1991,11,13,0
1991-11-14,1991,11,14,0
1991-11-15,1991,11,15,0
1991-11-16,1991,11,16,0
1991-11-17,1991,11,17,12.089433
1991-11-18,1991,11,18,0
1991-11-19,1991,11,19,0
1991-11-20,1991,11,20,0
1991-11-21,1991,11,21,13.908946
1991-11-22,1991,11,22,35.262971
1991-11-23,1991,11,23,0.49634563
1991-11-24,1991,11,24,0.004373402
1991-11-25,1991,11,25,0
1991-11-26,1991,11,26,0
1991-11-27,1991,11,27,0
1991-11-28,1991,11,28,0
1991-11-29,1991,11,29,0
1991-11-30,1991,11,30,0
1991-12-01,1991,12,1,0
1991-12-02,1991,12,2,0
1991-12-03,1991,12,3,16.419113
1991-12-04,1991,12,4,16.366769
1991-12-05,1991,12,5,5.4271826
1991-12-06,1991,12,6,0
1991-12-07,1991,12,7,24.071163
1991-12-08,1991,12,8,15.768636
1991-12-09,1991,12,9,16.682191
1991-12-10,1991,12,10,19.666777
1991-12-11,1991,12,11,7.5409907
1991-12-12,1991,12,12,0.085087888
1991-12-13,1991,12,13,4.87157
1991-12-14,1991,12,14,0.015570207
1991-12-15,1991,12,15,37.502609
1991-12-16,1991,12,16,1.7283944
1991-12-17,1991,12,17,4.6502679
1991-12-18,1991,12,18,7.0250548
1991-12-19,1991,12,19,1.8648722
1991-12-20,1991,12,20,1.0905254
1991-12-21,1991,12,21,40.848508
1991-12-22,1991,12,22,32.456195
1991-12-23,1991,12,23,9.7239651
1991-12-24,1991,12,24,33.618459
1991-12-25,1991,12,25,0
1991-12-26,1991,12,26,0
1991-12-27,1991,12,27,0.011814508
1991-12-28,1991,12,28,17.36688
1991-12-29,1991,12,29,7.0386258
1991-12-30,1991,12,30,0
1991-12-31,1991,12,31,0.12388486
1992-01-01,1992,1,1,0.54081234
1992-01-02,1992,1,2,0
1992-01-03,1992,1,3,0
1992-01-04,1992,1,4,0
1992-01-05,1992,1,5,0
1992-01-06,1992,1,6,0
1992-01-07,1992,1,7,0
1992-01-08,1992,1,8,0.0017808352
1992-01-09,1992,1,9,0
1992-01-10,1992,1,10,0
1992-01-11,1992,1,11,0
1992-01-12,1992,1,12,0
1992-01-13,1992,1,13,0
1992-01-14,1992,1,14,0
1992-01-15,1992,1,15,0
1992-01-16,1992,1,16,0
1992-01-17,1992,1,17,0
1992-01-18,1992,1,18,0
1992-01-19,1992,1,19,0
1992-01-20,1992,1,20,0
1992-01-21,1992,1,21,0
1992-01-22,1992,1,22,0
1992-01-23,1992,1,23,0
1992-01-24,1992,1,24,0
1992-01-25,1992,1,25,0
1992-01-26,1992,1,26,0
1992-01-27,1992,1,27,0
1992-01-28,1992,1,28,5.6258234e-05
1992-01-29,1992,1,29,0
1992-01-30,1992,1,30,0
1992-01-31,1992,1,31,0.0270596
1992-02-01,1992,2,1,0
1992-02-02,1992,2,2,0
1992-02-03,1992,2,3,0
1992-02-04,1992,2,4,0
1992-02-05,1992,2,5,0
1992-02-06,1992,2,6,0
1992-02-07,1992,2,7,0
1992-02-08,1992,2,8,41.408438
1992-02-09,1992,2,9,0
1992-02-10,1992,2,10,0
1992-02-11,1992,2,11,0
1992-02-12,1992,2,12,0
1992-02-13,1992,2,13,0
1992-02-14,1992,2,14,0
1992-02-15,1992,2,15,0
1992-02-16,1992,2,16,0
1992-02-17,1992,2,17,0
1992-02-18,1992,2,18,7.6131951
1992-02-19,1992,2,19,18.728289
1992-02-20,1992,2,20,3.3803364
1992-02-21,1992,2,21,0
1992-02-22,1992,2,22,0
1992-02-23,1992,2,23,0
1992-02-24,1992,2,24,0
1992-02-25,1992,2,25,2.6338503
1992-02-26,1992,2,26,0
1992-02-27,1992,2,27,0
1992-02-28,1992,2,28,0
1992-02-29,1992,2,29,0
1992-03-01,1992,3,1,0
1992-03-02,1992,3,2,0
1992-03-03,1992,3,3,0
1992-03-04,1992,3,4,0
1992-03-05,1992,3,5,0
1992-03-06,1992,3,6,0
1992-03-07,1992,3,7,0.0057690361
1992-03-08,1992,3,8,44.228951
1992-03-09,1992,3,9,17.081282
1992-03-10,1992,3,10,0
1992-03-11,1992,3,11,0
1992-03-12,1992,3,12,0
1992-03-13,1992,3,13,0
1992-03-14,1992,3,14,0
